videoid,mask_objectmc,box_objectmc
1186778,0.9469259098267981,0.9679194371766265
3704164,0.9512098605587591,0.9518532155353867
1188449,0.9414469933270514,0.9578926476605294
1315988,0.7581685746649786,0.8351593041300318
5633930,0.9660117230375503,0.9827685070696114
6798929,0.9588390679741492,0.97996901075528
5091924,0.7338370626542742,0.8926486669965794
3987662,0.9468612256080224,0.8001285534286637
5601396,0.9593699946581108,0.9748615607974309
10270863,0.942602252679551,0.8869173147937987
17058576,0.8818656420905512,0.6569336959646531
6421474,0.937671480547224,0.9405005557665408
11863944,0.930664710359807,0.9479364927046836
4936438,0.4719411587799005,nan
4945117,0.8989772673944566,0.8908432954782599
6724621,0.9685962348830952,0.9788213947484231
6133260,0.8804683882462097,0.8801443995707635
5607992,0.7420845768810783,0.7976067524955938
4236743,0.9230467024467455,0.9925688763368795
3191807,0.8915468523284724,0.9593384014236905
3918001,0.8868825114428706,0.9413247667742558
11733294,0.89858325126302,0.7977773954429196
5197614,0.8889822557072591,0.6720889986746934
6290153,0.9086328759122912,0.9212882289441415
5699960,0.9295050777915332,0.8719183855246768
10276177,0.9705267352004392,0.9673914177272589
6657751,0.9384365779233054,0.964828521306542
11566609,0.8012021480866649,0.44128310329761805
3402685,0.7283224059576001,0.3737482871643955
10561216,0.9273308626348309,0.9529878943729727
5894179,0.8875218167554267,0.9128670401914192
3998956,0.9463137464224114,0.9741435692770095
5079463,0.8896757409023218,0.8420475757233717
6519566,0.6710590765917948,0.8639125744412791
4718683,0.9191119402434021,0.480872517602779
4840259,0.08606237323559796,0.3453632280598932
6338349,0.9398660527556361,0.9193678486867092
6293127,0.9696556196044582,0.9678655914082305
5488025,0.9056183720039939,0.8966760370040395
17892955,0.8629688279667402,0.9233536079855205
5697569,0.4272689897513053,nan
10601403,0.9375613333846328,0.976045298414394
4166271,0.9433471089676371,0.9190893968950766
6340063,0.9118915304925826,0.572549961103714
4185305,0.880963822702943,0.8446273143272434
5286830,0.9114003652899723,0.8447389369508362
12026578,0.835603265116329,0.3978720678329462
4090372,0.9777351486183206,0.982536468954848
6740728,0.8196228124308979,0.8785220578963859
1596893,0.9373846387070267,0.9785802947293711
6840681,0.9204902170335146,0.9034311758408865
4842770,0.9629854928453513,0.9579128306727949
5365217,0.9248378033681489,0.9365554742333666
4088836,0.7374718762706469,0.9096914814942538
2084060,0.9293140149965269,0.8765802573525617
2405523,0.8931100334404675,0.22007667204650083
1086529,0.8384457150917817,0.8065987181441399
16923290,0.9382805694747878,0.9714844912019386
3770387,0.8712787738417398,0.6396264933850562
10544168,0.9584284699205435,0.9652456646685915
14010959,0.8704509013435991,0.8184252736755439
6688354,0.46911676584837925,0.6698611236124898
2035977,0.7236912263908417,0.7497524023008203
6620530,0.9519875122852203,0.9394165249350312
6788026,0.06169795153512578,0.6106853321472745
4259000,0.9734426258067038,0.9925393639242174
6143551,0.8860407305791685,0.5628891850359811
2248533,0.8633281455167789,0.4645682522043343
6577822,0.9874887384212027,0.9823276543765714
10598576,0.9237212030346991,0.9342953824894947
4107844,0.8230310999089278,0.8316420133296517
6254168,0.9276330552022523,0.9628868765562152
2098057,0.8735514139781914,0.9421548692646493
10740325,0.704778126595602,0.7312897715399506
5219155,0.966682644864685,0.9875949985055604
12886080,0.9368024098172507,0.9003564899213312
13440266,0.9392514845009251,0.8834176808982473
3873222,0.856607179226918,0.4269988081591286
5147307,0.8504212550683996,0.9040234992140856
5287081,0.9096227936003016,0.6599257325696455
6539122,0.9440183599535615,0.9433762331574825
6157985,0.9405020948700282,0.8118375933977494
6531708,0.935723144705427,0.9117224715774005
10536903,0.9139317316343187,0.9430741050804835
10039840,0.7623525477906523,nan
5607635,0.8781559025375563,0.7965282100868454
6620872,0.3868506288539603,0.3951908782296571
